date,time,day_of_week,temperature,humidity,weather,occupancy,number_of_appliances_used,total_energy_kwh,tariff_rs_per_kwh,total_electricity_bill_rs
2023-11-07,12:30:00,Tuesday,33.664780824030686,54,sunny,3,3,4.4183696909722885,6.1,26.95
2023-11-07,13:00:00,Tuesday,30.55033296585533,40,cloudy,5,5,6.5693960685999775,6.63,43.56
2023-11-07,13:30:00,Tuesday,31.96452685918601,79,sunny,4,5,18.775020402060278,6.74,42.18
2023-11-07,14:00:00,Tuesday,34.45212662308431,62,rainy,2,4,2.378294482607498,5.68,13.51
2023-11-07,14:30:00,Tuesday,23.873935622271418,75,rainy,3,5,1.7117241927708176,5.1,8.73
2023-11-07,15:00:00,Tuesday,26.20802758485988,93,rainy,2,2,1.219006886911174,5.1,6.22
2023-11-07,15:30:00,Tuesday,18.525828162088946,81,cloudy,3,4,3.4497740934643533,6.3,21.73
2023-11-07,16:00:00,Tuesday,40.0,55,sunny,3,5,5.5732491340836035,6.8,37.9
2023-11-07,16:30:00,Tuesday,27.25207342341312,89,sunny,4,4,4.6289055421163265,5.73,26.52
2023-11-07,17:00:00,Tuesday,33.19363949957456,43,sunny,3,3,5.192181872411629,6.66,34.58
2023-11-07,17:30:00,Tuesday,21.809194278322707,47,rainy,3,5,2.042552454932085,6.2,12.66
2023-11-07,18:00:00,Tuesday,32.981942128215046,75,rainy,1,3,1.1731797059985483,5.11,5.99
2023-11-07,18:30:00,Tuesday,37.28795438324833,49,cloudy,5,6,8.09993668174742,6.58,53.3
2023-11-07,19:00:00,Tuesday,27.698596254860092,91,rainy,5,5,3.442429639764137,6.5,22.38
2023-11-07,19:30:00,Tuesday,22.945592517051992,69,windy,2,2,1.3333491493098548,5.3,7.07
2023-11-07,20:00:00,Tuesday,27.30601799527232,75,sunny,2,4,2.6894592423096135,6.2,16.67
2023-11-07,20:30:00,Tuesday,18.0,55,sunny,4,6,4.346452809204592,6.38,27.73
2023-11-07,21:00:00,Tuesday,27.81056649489079,69,sunny,2,2,2.5718132410509438,5.51,14.17
2023-11-07,21:30:00,Tuesday,32.104835696564976,83,sunny,1,2,2.829621229924528,6.31,17.85
2023-11-07,22:00:00,Tuesday,27.82121177813243,49,windy,2,2,1.3968707757622285,5.36,7.49
2023-11-07,22:30:00,Tuesday,26.579302226555164,50,cloudy,3,4,3.666372637038679,5.84,21.41
2023-11-07,23:00:00,Tuesday,30.637840580560166,73,sunny,2,3,0.960098580122692,5.07,4.87
2023-11-07,23:30:00,Tuesday,31.02012423474776,55,rainy,2,3,0.5007016052401677,5.29,2.65
2023-11-08,00:00:00,Wednesday,19.700472187474087,94,cloudy,3,3,1.0418650689752327,5.18,5.4
2023-11-08,00:30:00,Wednesday,28.44411481139394,58,sunny,1,3,0.5097078559925975,5.06,2.58
2023-11-08,01:00:00,Wednesday,40.0,83,rainy,5,7,1.4239719603778076,5.47,7.79
2023-11-08,01:30:00,Wednesday,21.32491877175988,43,sunny,1,1,0.3256287955863722,5.06,1.65
2023-11-08,02:00:00,Wednesday,27.572905835834668,88,rainy,1,2,0.3517750930838593,5.27,1.85
2023-11-08,02:30:00,Wednesday,37.70873061025851,83,sunny,4,4,1.935093839878574,5.37,10.39
2023-11-08,03:00:00,Wednesday,33.52087578271838,70,cloudy,4,6,1.9976498907794291,5.28,10.55
2023-11-08,03:30:00,Wednesday,25.433016596119693,87,cloudy,3,4,1.039781721541557,5.49,5.71
2023-11-08,04:00:00,Wednesday,29.03067689811302,74,rainy,4,4,0.7632002161807868,5.32,4.06
2023-11-08,04:30:00,Wednesday,27.98944160007588,73,windy,5,5,1.0173423655403961,5.31,5.4
2023-11-08,05:00:00,Wednesday,24.259640978391662,65,windy,3,3,0.4985877004702627,5.33,2.66
2023-11-08,05:30:00,Wednesday,27.62873946253459,78,sunny,4,5,4.892255858995749,5.49,8.95
2023-11-08,06:00:00,Wednesday,26.600169335967355,45,sunny,2,3,0.8543580653256583,5.19,4.43
2023-11-08,06:30:00,Wednesday,28.56374469038375,72,sunny,4,4,1.4295110877558388,5.42,7.75
2023-11-08,07:00:00,Wednesday,24.258084096544835,86,sunny,5,7,1.7262461259096593,5.08,8.77
2023-11-08,07:30:00,Wednesday,21.616908998776694,66,rainy,4,6,0.6289329753140173,5.34,3.36
2023-11-08,08:00:00,Wednesday,27.793596133038147,51,sunny,3,4,3.9344724541487195,6.08,23.92
2023-11-08,08:30:00,Wednesday,36.5755910908939,84,cloudy,2,4,13.086263749655716,6.14,26.78
2023-11-08,09:00:00,Wednesday,28.411014631313982,47,sunny,3,3,3.342127605626958,5.95,19.89
2023-11-08,09:30:00,Wednesday,26.342031105342272,48,sunny,2,3,2.7233482444847072,6.21,16.91
2023-11-08,10:00:00,Wednesday,31.77042902519249,40,cloudy,2,2,3.156729044759583,6.17,19.48
2023-11-08,10:30:00,Wednesday,27.20840193702311,44,sunny,5,5,6.037034340413884,7.52,45.4
2023-11-08,11:00:00,Wednesday,37.34016462479555,46,sunny,1,2,2.857932630912872,6.41,18.32
2023-11-08,11:30:00,Wednesday,27.98043745352461,57,sunny,5,5,5.684678620843157,6.75,38.37
2023-11-08,12:00:00,Wednesday,31.502485315790818,93,sunny,1,3,2.095689781621833,6.24,13.08
2023-11-08,12:30:00,Wednesday,24.226978088033636,79,cloudy,1,1,4.412536889886851,5.29,7.78
2023-11-08,13:00:00,Wednesday,30.515446266683313,63,rainy,5,5,0.34866146171838963,5.8,20.22
2023-11-08,13:30:00,Wednesday,29.37546738471877,65,rainy,4,6,3.0704764902203014,5.7,17.5
2023-11-08,14:00:00,Wednesday,27.71746937670396,49,cloudy,5,6,6.323541537666613,6.79,42.94
2023-11-08,14:30:00,Wednesday,25.491211194151397,79,cloudy,3,4,3.454375621457065,5.91,20.42
2023-11-08,15:00:00,Wednesday,24.80984917173813,83,sunny,3,5,3.5301529177632003,5.99,21.15
2023-11-08,15:30:00,Wednesday,29.411763319898263,87,sunny,3,3,13.072415036079814,5.82,25.36
2023-11-08,16:00:00,Wednesday,31.144695548482368,51,sunny,3,5,4.458284039716632,5.88,26.21
2023-11-08,16:30:00,Wednesday,27.36418601852934,93,sunny,1,2,1.2731604644933343,5.46,6.95
2023-11-08,17:00:00,Wednesday,29.43633964560396,61,rainy,1,2,1.1850284381890421,5.13,6.08
2023-11-08,17:30:00,Wednesday,27.81042660933615,66,sunny,5,5,6.210153494101856,6.56,40.74
2023-11-08,18:00:00,Wednesday,28.49263012452694,42,sunny,2,4,2.641866607964007,6.25,16.51
2023-11-08,18:30:00,Wednesday,26.997775086613874,57,rainy,2,2,1.5213978592480781,5.19,7.9
2023-11-08,19:00:00,Wednesday,28.08986289684154,44,cloudy,1,2,1.6701815054324414,5.16,8.62
2023-11-08,19:30:00,Wednesday,40.0,53,cloudy,4,5,6.615993185691417,7.63,50.48
2023-11-08,20:00:00,Wednesday,29.558171494037126,64,sunny,1,1,2.3501139431438975,5.87,13.8
2023-11-08,20:30:00,Wednesday,31.226484792155215,91,rainy,4,4,2.7638890289550555,5.93,16.39
2023-11-08,21:00:00,Wednesday,30.190118026640484,70,sunny,2,3,2.7884771289032537,6.11,17.04
2023-11-08,21:30:00,Wednesday,26.685915883514703,60,windy,1,3,0.6669008124830819,5.22,3.48
2023-11-08,22:00:00,Wednesday,34.46994606645834,87,sunny,5,6,6.886471215557241,7.48,51.51
2023-11-08,22:30:00,Wednesday,26.544181147868294,93,rainy,3,3,1.685589736252951,5.25,8.85
2023-11-08,23:00:00,Wednesday,33.27527274471276,77,windy,2,4,0.592738368312248,5.22,3.09
2023-11-08,23:30:00,Wednesday,26.328965009667755,87,sunny,1,1,0.46842698265364335,5.3,2.48
2023-11-09,00:00:00,Thursday,23.200137404279793,59,cloudy,1,1,0.47214410982542243,5.47,2.58
2023-11-09,00:30:00,Thursday,29.826981041180964,53,sunny,3,5,1.3382345087586558,5.29,7.08
2023-11-09,01:00:00,Thursday,22.476658219489465,59,sunny,2,3,0.8548682034791008,5.18,4.43
2023-11-09,01:30:00,Thursday,30.678201125083046,76,sunny,5,5,2.1341372994437284,5.85,12.48
2023-11-09,02:00:00,Thursday,22.029206719543417,85,windy,5,5,0.8621910938980414,5.13,4.42
2023-11-09,02:30:00,Thursday,26.404959847635734,69,sunny,5,6,1.608363063359094,5.33,8.57
2023-11-09,03:00:00,Thursday,20.841351517376292,82,sunny,2,3,0.06753618779749812,5.05,3.41
2023-11-09,03:30:00,Thursday,40.0,92,windy,5,7,0.1220669381122639,5.36,6.54
2023-11-09,04:00:00,Thursday,19.73020220191843,80,cloudy,4,5,1.153282962564773,5.45,6.29
2023-11-09,04:30:00,Thursday,28.049068701982023,59,rainy,1,2,0.35788756733584665,5.34,1.91
2023-11-09,05:00:00,Thursday,33.71652137165007,46,rainy,4,4,0.8880520309197678,5.43,4.82
2023-11-09,05:30:00,Thursday,33.18192954293512,44,sunny,2,2,0.9883937954362009,5.08,5.02
2023-11-09,06:00:00,Thursday,32.25671061086569,70,cloudy,5,6,1.9048959216902872,5.38,10.25
2023-11-09,06:30:00,Thursday,26.41385805889262,68,cloudy,5,7,1.674556908173159,5.39,9.03
2023-11-09,07:00:00,Thursday,34.75544473168501,54,sunny,5,7,1.9928134407124785,5.2,10.36
2023-11-09,07:30:00,Thursday,32.566955454010916,64,sunny,3,3,1.4609815349468271,5.36,7.83
2023-11-09,08:00:00,Thursday,29.061498088302383,52,cloudy,3,5,3.9318636106358613,5.94,23.36
2023-11-09,08:30:00,Thursday,29.20290378863296,83,sunny,5,7,6.036045166554122,7.36,44.43
2023-11-09,09:00:00,Thursday,26.480386761923135,63,cloudy,1,1,1.586599467351561,5.36,8.5
2023-11-09,09:30:00,Thursday,23.451739870834807,54,rainy,3,4,1.6236789390282864,5.18,8.41
2023-11-09,10:00:00,Thursday,34.185754877393585,63,cloudy,2,3,3.8488364550823695,5.54,21.32
2023-11-09,10:30:00,Thursday,34.56103996800766,65,sunny,5,5,6.416736325394544,7.43,47.68
2023-11-09,11:00:00,Thursday,23.579454294850393,58,cloudy,1,1,1.3335619665511906,5.18,6.91
2023-11-09,11:30:00,Thursday,27.23107417426904,63,sunny,3,3,11.190432079458098,6.08,22.68
2023-11-09,12:00:00,Thursday,27.282883917705355,58,sunny,2,3,2.4917800212416887,6.13,15.27
2023-11-09,12:30:00,Thursday,27.83672048129845,81,rainy,3,5,2.3260474383445335,6.39,14.86
2023-11-09,13:00:00,Thursday,28.32147439293791,56,sunny,2,3,3.101689492839692,5.54,17.18
2023-11-09,13:30:00,Thursday,32.734307308230896,87,cloudy,5,6,6.505925223229527,7.14,46.45
2023-11-09,14:00:00,Thursday,24.263913457566282,44,rainy,1,1,0.516457803013556,5.33,2.75
2023-11-09,14:30:00,Thursday,23.768265042436703,43,cloudy,4,6,4.3825435412938685,6.11,26.78
2023-11-09,15:00:00,Thursday,34.18309871071487,61,cloudy,3,4,4.543640403555181,6.26,28.44
2023-11-09,15:30:00,Thursday,25.68677629059351,49,windy,1,3,0.8278288948803186,5.07,4.2
2023-11-09,16:00:00,Thursday,21.684823232114667,60,cloudy,4,6,5.005685096768731,6.78,33.94
2023-11-09,16:30:00,Thursday,25.57435028950065,64,rainy,5,5,3.331255275885137,6.14,20.45
2023-11-09,17:00:00,Thursday,26.349736323779997,45,rainy,2,4,1.1781294708803542,5.2,6.13
2023-11-09,17:30:00,Thursday,35.77481363862883,69,cloudy,5,6,7.956263641422582,6.82,54.26
2023-11-09,18:00:00,Thursday,32.62413106188369,68,cloudy,1,3,2.546284262026983,5.88,14.97
2023-11-09,18:30:00,Thursday,33.73760308316121,50,sunny,1,1,3.1116318885475422,6.37,19.82
2023-11-09,19:00:00,Thursday,32.099868211733934,50,sunny,3,4,4.176270577347823,5.72,23.89
2023-11-09,19:30:00,Thursday,32.73121835807657,87,rainy,4,6,3.0753612891022875,6.3,19.37
2023-11-09,20:00:00,Thursday,24.55958936709841,85,sunny,4,5,4.886103142832963,5.87,28.68
2023-11-09,20:30:00,Thursday,27.00698922323258,66,sunny,3,4,3.9341428589905316,6.17,24.27
2023-11-09,21:00:00,Thursday,23.050423434882255,58,rainy,5,5,2.8040606723300114,5.65,15.84
2023-11-09,21:30:00,Thursday,26.94755984731483,61,sunny,4,5,5.479240744049654,6.71,36.77
2023-11-09,22:00:00,Thursday,31.420524954673706,67,sunny,5,5,6.144322426756332,6.67,40.98
2023-11-09,22:30:00,Thursday,28.672916424061235,43,rainy,2,2,1.5516866048899172,5.43,8.43
2023-11-09,23:00:00,Thursday,34.55740409480148,76,rainy,1,3,0.45995985855002497,5.36,2.47
2023-11-09,23:30:00,Thursday,22.292921038863902,93,sunny,2,2,0.5810074382173582,5.45,3.17
2023-11-10,00:00:00,Friday,30.5011917534912,58,rainy,3,5,0.7390969738154751,5.33,3.94
2023-11-10,00:30:00,Friday,21.75848599065341,56,cloudy,4,5,1.2971162878306914,5.34,6.93
2023-11-10,01:00:00,Friday,28.470882345868212,89,sunny,2,3,0.8205694904408719,5.28,4.33
2023-11-10,01:30:00,Friday,31.701667112782395,79,sunny,1,1,0.653690639271714,5.07,3.31
2023-11-10,02:00:00,Friday,26.927487165878905,75,cloudy,4,6,1.4022626768241042,5.06,7.1
2023-11-10,02:30:00,Friday,30.75563302043478,62,cloudy,5,6,2.2013774213498905,6.0,13.21
2023-11-10,03:00:00,Friday,23.20133832583533,89,sunny,4,6,1.3488989893405932,5.27,7.11
2023-11-10,03:30:00,Friday,19.681550109018083,67,sunny,1,2,0.3315109880130587,5.14,1.7
2023-11-10,04:00:00,Friday,30.785148112439014,50,sunny,4,6,1.5684812731801057,5.31,8.33
2023-11-10,04:30:00,Friday,36.72005117037867,53,sunny,2,2,0.13156291703123732,5.45,7.17
2023-11-10,05:00:00,Friday,23.019775299150538,52,cloudy,3,4,1.139918996408682,5.4,6.16
2023-11-10,05:30:00,Friday,34.11097090053398,63,rainy,2,2,0.5705966123205575,5.3,3.02
2023-11-10,06:00:00,Friday,28.217117044082055,55,cloudy,4,4,1.3858454152597763,5.16,7.15
2023-11-10,06:30:00,Friday,21.32154239153462,67,sunny,5,7,1.6369422946729812,5.15,8.43
2023-11-10,07:00:00,Friday,22.342473493239186,69,sunny,4,4,1.364125205372637,5.42,7.39
2023-11-10,07:30:00,Friday,28.07892386680325,83,windy,1,1,0.22993775439386294,5.21,1.2
2023-11-10,08:00:00,Friday,25.97768856037948,80,cloudy,2,2,2.639510391031449,6.12,16.15
2023-11-10,08:30:00,Friday,21.435435116208804,78,cloudy,2,2,1.9187294509338877,5.45,10.46
2023-11-10,09:00:00,Friday,19.529803593872977,81,sunny,4,6,0.4390765319925398,5.87,25.77
2023-11-10,09:30:00,Friday,23.76640336036747,66,rainy,3,5,2.1015731488097673,6.21,13.05
2023-11-10,10:00:00,Friday,28.96904504165559,56,rainy,4,4,2.336751711525706,6.3,14.72
2023-11-10,10:30:00,Friday,27.96799623698431,89,windy,3,4,1.7516979702482742,5.11,8.95
2023-11-10,11:00:00,Friday,25.49381021249961,65,sunny,4,4,4.6210709963837315,5.59,25.83
2023-11-10,11:30:00,Friday,29.009435971457414,46,windy,2,2,1.6407699648047624,5.42,8.89
2023-11-10,12:00:00,Friday,33.20013359931344,74,cloudy,3,4,0.48513762010134914,6.4,31.05
2023-11-10,12:30:00,Friday,29.970632552170738,54,rainy,1,2,1.1337001161878637,5.23,5.93
2023-11-10,13:00:00,Friday,27.393456643052097,55,sunny,3,3,3.772697288264347,5.99,22.6
2023-11-10,13:30:00,Friday,32.640360033303445,60,cloudy,5,7,6.6217413394327,7.38,48.87
2023-11-10,14:00:00,Friday,23.200748488918524,56,cloudy,1,3,1.0490712236951505,5.13,5.38
2023-11-10,14:30:00,Friday,26.875402302223243,84,sunny,4,5,4.928955910598529,5.52,27.21
2023-11-10,15:00:00,Friday,26.994560321998158,65,sunny,5,5,6.17882536242033,7.52,46.46
2023-11-10,15:30:00,Friday,21.815233707785772,74,rainy,1,1,0.09167422339324656,5.34,4.9
2023-11-10,16:00:00,Friday,25.90062918857821,59,rainy,4,4,2.159778011990649,6.18,13.35
2023-11-10,16:30:00,Friday,18.0,59,cloudy,3,3,3.0010031572623412,6.08,18.25
2023-11-10,17:00:00,Friday,37.56089023831477,62,windy,4,4,3.286751656512795,6.07,19.95
2023-11-10,17:30:00,Friday,23.312931057818435,44,rainy,2,3,1.3610045261190264,5.49,7.47
2023-11-10,18:00:00,Friday,35.93057065710656,48,cloudy,1,3,2.4984599540792973,6.13,15.32
2023-11-10,18:30:00,Friday,28.190422528597463,62,sunny,3,4,3.97680641387329,5.65,22.47
2023-11-10,19:00:00,Friday,30.824320660779794,57,rainy,4,5,9.319586101392241,5.77,17.92
2023-11-10,19:30:00,Friday,25.556001008245342,68,sunny,3,3,0.29147163180568325,5.78,16.85
2023-11-10,20:00:00,Friday,29.039648459808372,50,cloudy,3,4,4.094812820209152,5.72,23.42
2023-11-10,20:30:00,Friday,31.25244819994218,82,sunny,1,1,2.246661917411266,6.37,14.31
2023-11-10,21:00:00,Friday,31.32276207197091,87,sunny,3,4,4.550765077946462,6.03,27.44
2023-11-10,21:30:00,Friday,31.873866950371784,47,windy,1,1,1.491145579445778,5.26,7.84
2023-11-10,22:00:00,Friday,26.158336449804118,66,windy,3,5,1.9248402225898054,5.49,10.57
2023-11-10,22:30:00,Friday,25.598201637543223,41,sunny,3,3,3.6037677132215475,5.55,20.0
2023-11-10,23:00:00,Friday,20.02911837366198,62,sunny,4,4,1.329679005584546,5.25,6.98
2023-11-10,23:30:00,Friday,30.616095055884685,60,windy,5,7,0.9515553293902019,5.14,4.89
2023-11-11,00:00:00,Saturday,33.411893556617215,49,cloudy,1,1,0.851165355808197,5.24,4.46
2023-11-11,00:30:00,Saturday,36.07990839958965,77,windy,2,2,0.6585248506831043,5.11,3.37
2023-11-11,01:00:00,Saturday,29.52586317290254,43,rainy,1,3,0.34627113886466127,5.11,1.77
2023-11-11,01:30:00,Saturday,24.167601135457154,60,sunny,3,3,1.1649188097508416,5.16,6.01
2023-11-11,02:00:00,Saturday,19.514519283552723,76,sunny,5,6,1.7154513628503916,5.1,8.75
2023-11-11,02:30:00,Saturday,33.20833366541675,94,rainy,1,1,0.4507813248838296,5.48,2.47
2023-11-11,03:00:00,Saturday,19.01861716611232,82,windy,3,4,0.5823242015863732,5.1,2.97
2023-11-11,03:30:00,Saturday,26.296979611281166,51,cloudy,2,4,0.770074122589425,5.25,4.04
2023-11-11,04:00:00,Saturday,26.87846586028177,87,sunny,4,5,1.5601568782477768,5.4,8.42
2023-11-11,04:30:00,Saturday,27.652724310744905,91,rainy,4,6,0.8562019823659228,5.43,4.65
2023-11-11,05:00:00,Saturday,28.1790130001792,92,cloudy,1,1,0.5810889023849533,5.48,3.18
2023-11-11,05:30:00,Saturday,28.690737781837875,85,rainy,1,1,0.31880908930814444,5.3,1.69
2023-11-11,06:00:00,Saturday,18.0,53,cloudy,2,4,0.7375326959662558,5.18,3.82
2023-11-11,06:30:00,Saturday,28.073279549350634,91,sunny,4,5,1.4651282120467894,5.33,7.81
2023-11-11,07:00:00,Saturday,18.0,59,sunny,3,4,0.877664242983512,5.31,4.66
2023-11-11,07:30:00,Saturday,31.661090365454974,86,cloudy,1,2,0.619367615125089,5.31,3.29
2023-11-11,08:00:00,Saturday,25.22437422098194,47,sunny,5,6,6.017146712644981,6.93,41.7
2023-11-11,08:30:00,Saturday,18.0,66,sunny,4,4,11.919515001501978,6.38,25.35
2023-11-11,09:00:00,Saturday,23.92897661307312,76,sunny,3,4,3.9635049960717246,6.06,24.02
2023-11-11,09:30:00,Saturday,25.14962330407673,80,cloudy,4,6,13.212694226850829,6.11,26.91
2023-11-11,10:00:00,Saturday,33.953498087775024,60,sunny,2,3,3.808560412311434,5.94,22.62
2023-11-11,10:30:00,Saturday,28.983188708751225,87,sunny,5,7,5.844023368457966,6.78,39.62
2023-11-11,11:00:00,Saturday,29.7222247217529,74,rainy,3,5,2.591082133543161,5.73,14.85
2023-11-11,11:30:00,Saturday,33.90610817110301,83,sunny,3,3,5.483788503163192,7.26,39.81
2023-11-11,12:00:00,Saturday,27.519278560377554,78,cloudy,1,3,1.8876264335048694,5.05,9.53
2023-11-11,12:30:00,Saturday,31.770939805162016,88,cloudy,2,3,2.8732372125927,6.43,18.47
2023-11-11,13:00:00,Saturday,31.41930556965996,54,cloudy,2,3,2.79996876610757,5.94,16.63
2023-11-11,13:30:00,Saturday,21.567652532152938,86,sunny,3,3,3.690259583131972,6.36,23.47
2023-11-11,14:00:00,Saturday,35.36491788814915,51,cloudy,4,5,19.22846314763308,7.02,44.99
2023-11-11,14:30:00,Saturday,20.898491099646527,92,cloudy,3,5,2.98044473693812,5.63,16.78
2023-11-11,15:00:00,Saturday,32.58683324738924,73,sunny,3,4,3.8668303313381225,5.61,21.69
2023-11-11,15:30:00,Saturday,20.414634815471835,47,sunny,3,5,3.773879450771304,5.51,20.79
2023-11-11,16:00:00,Saturday,31.006183940758365,93,rainy,3,4,2.630436856102211,5.8,15.26
2023-11-11,16:30:00,Saturday,37.30957439075087,76,rainy,3,4,2.9076979702973715,5.94,17.27
2023-11-11,17:00:00,Saturday,26.935106717248942,69,sunny,3,4,3.979348342315188,5.53,22.01
2023-11-11,17:30:00,Saturday,26.71822178573427,42,sunny,4,6,5.124125074624848,7.05,36.13
2023-11-11,18:00:00,Saturday,31.052199996584246,69,rainy,5,7,3.3586799124877413,5.64,18.94
2023-11-11,18:30:00,Saturday,26.353017720187285,68,cloudy,5,5,0.5790608845425322,7.15,41.4
2023-11-11,19:00:00,Saturday,37.091393518714106,40,cloudy,1,3,3.050174320277058,6.12,18.67
2023-11-11,19:30:00,Saturday,28.96096124729348,55,rainy,5,7,3.2219294353197165,6.01,19.36
2023-11-11,20:00:00,Saturday,26.39915245889637,81,rainy,4,5,2.4958025576882266,6.02,15.02
2023-11-11,20:30:00,Saturday,25.298572360521582,70,cloudy,3,4,3.2805994094535165,5.67,18.6
2023-11-11,21:00:00,Saturday,23.335257649134896,49,rainy,2,2,1.1631333091409484,5.32,6.19
2023-11-11,21:30:00,Saturday,24.86122506621255,69,sunny,4,4,4.303227591222026,6.48,27.88
2023-11-11,22:00:00,Saturday,26.246633031707017,82,sunny,2,2,2.6402060971560095,6.48,17.11
2023-11-11,22:30:00,Saturday,25.561804632507098,65,cloudy,1,2,1.4699571406036516,5.2,7.64
2023-11-11,23:00:00,Saturday,24.70912362931448,51,rainy,4,4,0.7975563516090831,5.38,4.29
2023-11-11,23:30:00,Saturday,38.4942061517622,79,cloudy,3,4,5.124017439899217,5.24,8.95
2023-11-12,00:00:00,Sunday,22.84952461755255,44,rainy,3,4,0.5293205199874226,5.1,2.7
2023-11-12,00:30:00,Sunday,28.733162938230873,48,cloudy,4,4,1.7599044432424131,5.38,9.47
2023-11-12,01:00:00,Sunday,30.96260504880436,50,rainy,4,6,0.7563673825386261,5.2,3.93
2023-11-12,01:30:00,Sunday,31.150539977918662,86,windy,3,3,0.7937487846505653,5.39,4.28
2023-11-12,02:00:00,Sunday,27.70696462108764,62,sunny,2,2,0.8601218603416015,5.21,4.48
2023-11-12,02:30:00,Sunday,26.796487140763453,56,sunny,4,5,1.2708392076750683,5.12,6.51
2023-11-12,03:00:00,Sunday,30.257737456197532,82,sunny,3,4,1.1903317000275688,5.43,6.46
2023-11-12,03:30:00,Sunday,29.332608249891003,52,windy,5,7,0.9924614663021736,5.06,5.02
2023-11-12,04:00:00,Sunday,26.705205826162434,56,cloudy,4,5,1.3324563481572165,5.21,6.94
2023-11-12,04:30:00,Sunday,20.190607141377846,62,sunny,1,3,0.44427900080053834,5.35,2.38
2023-11-12,05:00:00,Sunday,25.66038138833376,78,rainy,1,3,0.19004820004224687,5.45,1.04
2023-11-12,05:30:00,Sunday,22.26724918146271,48,rainy,4,6,0.6988487005231531,5.11,3.57
2023-11-12,06:00:00,Sunday,24.664202249668367,57,sunny,3,5,0.9939640459965118,5.08,5.05
2023-11-12,06:30:00,Sunday,28.1661161925848,94,sunny,2,2,0.9019810019295578,5.18,4.67
2023-11-12,07:00:00,Sunday,29.79368071998308,57,sunny,4,4,1.5256843284899257,5.16,7.87
2023-11-12,07:30:00,Sunday,36.902263756462034,69,cloudy,1,1,0.9008372877922262,5.36,4.83
2023-11-12,08:00:00,Sunday,25.31296810548093,81,sunny,2,2,3.007980337633657,5.75,17.3
2023-11-12,08:30:00,Sunday,31.873128176375754,83,rainy,5,6,3.3445620951289685,6.13,20.5
2023-11-12,09:00:00,Sunday,29.529800122189183,65,rainy,2,4,1.642846092548388,5.34,8.77
2023-11-12,09:30:00,Sunday,34.47998835319895,57,windy,5,6,4.007452774049185,6.31,25.29
2023-11-12,10:00:00,Sunday,30.88114359797813,60,sunny,1,1,2.5221732979978206,6.11,15.41
2023-11-12,10:30:00,Sunday,22.95759286356842,80,sunny,5,7,5.7178793059679585,7.6,43.46
2023-11-12,11:00:00,Sunday,19.384769853543844,80,cloudy,2,4,2.08080049085876,6.2,12.9
2023-11-12,11:30:00,Sunday,29.556308498337525,81,cloudy,1,2,1.8375003399051137,5.15,9.46
2023-11-12,12:00:00,Sunday,25.357745010498046,72,cloudy,2,2,2.331438277434401,6.44,15.01
2023-11-12,12:30:00,Sunday,23.098431270247012,82,cloudy,4,5,4.628192257361368,5.7,26.38
2023-11-12,13:00:00,Sunday,21.662111477334612,53,rainy,2,4,1.1901913773199049,5.13,6.11
2023-11-12,13:30:00,Sunday,28.804877487935777,94,sunny,4,4,4.721002692111005,6.24,29.46
2023-11-12,14:00:00,Sunday,35.53853849656682,49,cloudy,4,4,5.289508220730913,7.12,37.66
2023-11-12,14:30:00,Sunday,25.956638271469792,67,windy,5,6,3.122521960121911,5.67,17.7
2023-11-12,15:00:00,Sunday,30.95135155537661,53,sunny,4,5,5.3517476849570835,6.64,35.54
2023-11-12,15:30:00,Sunday,27.488668248912038,58,sunny,5,6,5.227335530906421,6.71,35.08
2023-11-12,16:00:00,Sunday,21.553089554483037,65,sunny,4,4,4.7811219636055835,6.43,30.74
2023-11-12,16:30:00,Sunday,31.674056717552087,49,cloudy,1,3,2.389427647600379,6.09,14.55
2023-11-12,17:00:00,Sunday,22.526539779863143,56,sunny,5,5,5.995855265489091,7.37,44.19
2023-11-12,17:30:00,Sunday,28.108133152967824,73,cloudy,2,2,0.23942699058702732,5.64,13.5
2023-11-12,18:00:00,Sunday,26.292397924973475,93,sunny,5,5,5.231811810502633,6.96,36.41
2023-11-12,18:30:00,Sunday,32.46538717282846,53,sunny,1,1,2.4989302998382765,6.06,15.14
2023-11-12,19:00:00,Sunday,22.709245037646568,65,cloudy,4,5,4.38909640099474,6.01,26.38
2023-11-12,19:30:00,Sunday,29.954349539009797,89,cloudy,1,2,2.621864828379247,5.88,15.42
2023-11-12,20:00:00,Sunday,23.801012963256497,73,rainy,3,5,1.9713338871075081,5.08,10.01
2023-11-12,20:30:00,Sunday,25.444473938356076,91,sunny,1,1,1.6891056490933543,5.35,9.04
2023-11-12,21:00:00,Sunday,18.0,58,sunny,1,1,1.067632059733146,5.32,5.68
2023-11-12,21:30:00,Sunday,38.460492858089545,63,sunny,1,3,2.894351893086379,5.93,17.16
2023-11-12,22:00:00,Sunday,30.75278466413116,70,cloudy,2,2,2.8908512829971578,6.43,18.59
2023-11-12,22:30:00,Sunday,24.16326257030918,79,cloudy,2,2,2.613590754770412,6.26,16.36
2023-11-12,23:00:00,Sunday,22.37672155833503,45,sunny,1,3,0.293352610462271,5.21,1.53
2023-11-12,23:30:00,Sunday,25.5217562356033,59,sunny,3,5,1.143407465426437,5.06,5.79
2023-11-13,00:00:00,Monday,31.584397674097257,78,cloudy,3,5,1.3726017572708429,5.41,7.43
